timestamp,open,high,low,close,volume,transparent_open,transparent_high,transparent_low,transparent_close,transparent_volume,volume_transparency.A,volume_transparency.B,volume_transparency.C,volume_transparency.D
2021-06-28T00:00:00Z,5.42053880,5.66917328,5.22498639,5.53534084,109113505.00,5.42156754,5.67308535,5.22127772,5.53485116,86082904.43,86082904,321704,17677018,5031877
2021-06-27T00:00:00Z,5.20068217,5.51652160,5.19196121,5.41121400,71713968.30,5.20344850,5.50070349,5.16428883,5.41567299,55351712.95,55351712,190477,10810268,5361509
2021-06-26T00:00:00Z,5.04961909,5.30134166,4.98265998,5.19887458,108587405.01,5.05064551,5.30031462,4.96477317,5.19950077,86151615.19,86151615,444146,15892812,6098830
2021-06-25T00:00:00Z,5.47001908,5.47001908,4.84881299,5.04730808,145518958.02,5.47585863,5.47585863,4.85003957,5.04872969,114460611.40,114460611,632290,22386145,8039909
2021-06-24T00:00:00Z,5.19901547,5.80000322,5.15969401,5.47177323,144794593.59,5.19775499,5.77047390,5.13399159,5.47383382,110163037.24,110163037,509958,24960207,9161390
2021-06-23T00:00:00Z,4.72697815,5.73790993,4.72697815,5.19635143,230377605.82,4.72537060,5.74208879,4.72299018,5.19440185,176499028.41,176499028,1121822,36228634,16528120
2021-06-22T00:00:00Z,4.83253872,5.44710413,4.58007962,4.72224725,233618156.48,4.83442447,5.45432874,4.57248123,4.72454121,180183868.39,180183868,834472,38237550,14362264
2021-06-21T00:00:00Z,5.86379852,5.86379852,4.78208732,4.83051127,171331804.92,5.86559172,5.86559172,4.77899258,4.82981015,129032163.40,129032163,594262,31120456,10584922
2021-06-20T00:00:00Z,5.72102144,5.91367259,5.50251748,5.85543993,109681691.97,5.73012776,5.91365607,5.48190842,5.86587548,83650270.68,83650270,424010,19109265,6498146
2021-06-19T00:00:00Z,5.95425569,5.99979871,5.67180577,5.73456380,96289862.77,5.95421829,6.00884682,5.66474440,5.73172706,76649022.66,76649022,259059,14407921,4973859
2021-06-18T00:00:00Z,6.16089728,6.42120647,5.71198952,5.96048711,170418292.86,6.15962183,6.45388623,5.70539997,5.95970237,130059681.13,130059681,553099,31064162,8741349
2021-06-17T00:00:00Z,6.17001145,6.35199977,6.03261430,6.16569439,95955570.62,6.16959279,6.36857899,6.03207000,6.16571601,72773296.36,72773296,359131,16599391,6223751
2021-06-16T00:00:00Z,6.57668090,6.57668090,5.95227773,6.18504716,157542338.70,6.57328558,6.57328558,5.95291740,6.18232685,121349138.83,121349138,795874,27044290,8353034
2021-06-15T00:00:00Z,6.20352145,6.86095815,6.07495964,6.58322900,245035968.02,6.20226592,6.86194525,6.07054114,6.57992086,191480530.86,191480530,853307,41466806,11235323
2021-06-14T00:00:00Z,6.05117459,6.31567966,5.92766490,6.20044111,138656985.42,6.05345656,6.31918205,5.90765074,6.19865388,98265427.05,98265427,1270274,30144346,8976937
2021-06-13T00:00:00Z,5.50079439,6.12306597,5.50079439,6.04569747,118875054.73,5.50560522,6.13187362,5.50560522,6.05313555,89280179.65,89280179,1061904,20590354,7942616
2021-06-12T00:00:00Z,5.55940966,5.88369670,5.15314100,5.50127348,169891444.79,5.55752648,5.88257707,5.15464851,5.50074906,131095685.33,131095685,1252522,29800273,7742962
2021-06-11T00:00:00Z,6.15724948,6.37198890,5.49078516,5.57037590,172446987.16,6.15061971,6.36351726,5.48010785,5.56446035,130218167.58,130218167,1046939,28589924,12591955
2021-06-10T00:00:00Z,6.01826105,6.40912629,5.57648464,6.15107292,264152585.53,6.01877866,6.42013166,5.57325000,6.14775240,205537886.20,205537886,1062041,42939580,14613077
2021-06-09T00:00:00Z,5.60169332,6.15698464,5.49675468,6.02056682,208756594.01,5.60090087,6.13490629,5.45355182,6.01536411,158070138.16,158070138,1068533,35861059,13756862
2021-06-08T00:00:00Z,5.59788507,5.76742170,5.07496336,5.60250714,252385149.02,5.59210993,5.76484245,5.03553349,5.59992089,189721697.57,189721697,1094717,48283157,13285576
2021-06-07T00:00:00Z,6.25595474,6.46036342,5.50353465,5.60015362,216125643.29,6.25621983,6.52108259,5.50178106,5.59904434,160870863.51,160870863,1199349,43778931,10276498
2021-06-06T00:00:00Z,6.01412959,6.27448550,6.00586083,6.21733531,132440247.19,6.04267982,6.31334136,6.03292893,6.25132553,97756229.97,97756229,792159,26482583,7409273
2021-06-05T00:00:00Z,6.39100937,6.74462659,5.81354789,6.05337508,261916022.26,6.38730385,6.77889542,5.79395695,6.04786657,201702636.87,201702636,1121836,47457447,11634101
2021-06-04T00:00:00Z,7.67812393,7.67812393,5.94299800,6.38439253,504900565.28,7.67532353,7.67532353,5.92238687,6.38261193,387101751.38,387101751,1455622,96561372,19781819
2021-06-03T00:00:00Z,6.83747101,7.90747661,6.79376897,7.68931750,383541596.22,6.83238461,7.89992517,6.77379441,7.68626380,297669869.53,297669869,1727077,67376274,16768374
2021-06-02T00:00:00Z,6.30604131,7.23884500,6.19563856,6.83996954,282667519.15,6.30290237,7.23318616,6.17149268,6.83536057,220723424.34,220723424,1559038,46685217,13699839
2021-06-01T00:00:00Z,6.54197447,6.66859547,6.15389439,6.30573003,215303076.64,6.53886271,6.67684321,6.14166712,6.30203314,166300272.27,166300272,1593680,37793020,9616103
