timestamp,open,high,low,close,volume,transparent_open,transparent_high,transparent_low,transparent_close,transparent_volume,volume_transparency.?,volume_transparency.A,volume_transparency.B,volume_transparency.C,volume_transparency.D
2022-05-29T00:00:00Z,0.000091553609,0.00011378473,0.000075112829,0.000096796809,90923584.63,0.000092001299,0.00011403198,0.000076258136,0.000099842631,12380261.50,967968,12380261,7104632,68986274,1484447
2022-05-28T00:00:00Z,0.00012877344,0.00013995103,0.000066842942,0.000088344006,123786946.36,0.00012206381,0.00013516343,0.000077681672,0.000091905124,13944453.39,883440,13944453,5662581,101233346,2063125
2022-05-27T00:00:00Z,0.00014700651,0.00017120097,0.00011115705,0.00012802569,108064144.66,0.000062875532,0.00016852301,0.000053113831,0.00012253147,11574429.05,1280256,11574429,7043544,82559875,5606038
2022-05-26T00:00:00Z,0.00017743248,0.00021591244,0.00012857898,0.00014243605,150436546.22,0.00018114253,0.00020739099,0.00013264685,0.00014577250,21481269.04,1424360,21481269,9145108,109434628,8951179
2022-05-25T00:00:00Z,0.00017672778,0.00021177537,0.00016249526,0.00018598762,161858637.26,0.00017591085,0.00021076843,0.00016231999,0.00018245637,30895294.80,1859876,30895294,10715735,107920167,10467562
2022-05-24T00:00:00Z,0.00016010330,0.00018506235,0.00014775774,0.00017706607,103333258.69,0.00015963926,0.00018476823,0.00014753296,0.00017670332,19019489.94,1770660,19019489,6309215,71224918,5008974
2022-05-23T00:00:00Z,0.00018920311,0.00021848681,0.00015426594,0.00015923832,170941545.54,0.00019059522,0.00022119400,0.00015421377,0.00015934784,30429983.39,1592383,30429983,11005890,120807265,7106022
2022-05-22T00:00:00Z,0.00012368338,0.00022704032,0.00011602594,0.00018900508,401112671.31,0.00012429514,0.00022452150,0.00011513632,0.00019035051,67351639.88,1890050,67351639,28443213,292909344,10518423
2022-05-21T00:00:00Z,0.00011926038,0.00013670067,0.00010052824,0.00012362234,132037102.85,0.00011919718,0.00013739137,0.00010003824,0.00012410549,22367809.46,1236223,22367809,5910148,98947699,3575222
2022-05-20T00:00:00Z,0.00013404246,0.00015118171,0.00011698735,0.00012020414,67663807.51,0.00013274341,0.00015003249,0.00011586316,0.00011961381,14255620.53,1202041,14255620,2952401,46474304,2779439
2022-05-19T00:00:00Z,0.00014964767,0.00016336164,0.00012605798,0.00013380788,128817768.95,0.00014819996,0.00016058315,0.00012430651,0.00013284721,24053478.04,1338078,24053478,5470212,93102435,4853563
2022-05-18T00:00:00Z,0.00019076265,0.00021421884,0.00014501953,0.00015284461,158682137.02,0.00018712000,0.00020469670,0.00014045726,0.00014850719,34029957.45,1528446,34029957,6280785,110473709,6369238
2022-05-17T00:00:00Z,0.00023854205,0.00028954145,0.00016533729,0.00018822895,230378353.73,0.00019425160,0.00026021345,0.00016308457,0.00018662412,53515222.01,1882289,53515222,10727452,156324633,7928756
2022-05-16T00:00:00Z,0.00031292967,0.00041096504,0.00012101039,0.00019454593,750360542.19,0.00021371537,0.00028402805,0.00012159484,0.00019362105,145982754.15,1945459,145982754,26762120,562701809,12968399
2022-05-15T00:00:00Z,0.00045093117,0.00047392888,0.00017626295,0.00021677762,621900983.98,0.00044764058,0.00047209481,0.00017314016,0.00021375964,166660277.78,2167776,166660277,21511450,417723651,13837827
2022-05-14T00:00:00Z,0.00019859882,0.00074238213,0.000079596390,0.00044753109,1418026874.54,0.00013169292,0.00064336121,0.000079671845,0.00044746745,705953795.21,4475310,705953795,83426234,564036569,60134964
2022-05-13T00:00:00Z,0.0011422604,0.0013816217,0.0000071104806,0.00010702154,750798480.13,0.00030956080,0.00051606640,0.0000017108438,0.000092048474,661365576.94,561292,661365576,488444,75531643,12851522
2022-05-12T00:00:00Z,1.09567651,1.37379626,0.0010900434,0.0018104611,503093638.15,1.07865748,1.35414938,0.00026202674,0.00053184271,312896070.26,1804291,312896070,12935303,29500736,145957236
2022-05-11T00:00:00Z,17.41304080,19.52853397,0.55483294,1.18282056,18895908911.12,17.38330597,19.57134196,0.52191823,1.08116525,15461871848.25,10288320,15461871848,117003523,733643183,2573102034
2022-05-10T00:00:00Z,30.27391812,40.35763572,13.35355297,17.47699531,22089743820.10,30.15057714,40.13521523,13.27601283,17.39237736,18938677898.75,15730848,18938677898,161298187,942024115,2032012769
2022-05-09T00:00:00Z,64.31365772,64.31365772,29.71913130,30.23422258,10136551500.59,64.29237422,64.29237422,29.63358364,30.15331285,8456833500.24,9695101,8456833500,87284090,714191604,868547203
2022-05-08T00:00:00Z,68.13977996,68.25557370,59.16947622,64.31336420,8252019135.81,68.13061491,68.30576968,59.18315297,64.29601797,6849353950.74,8246061,6849353950,86496403,812825704,495097014
2022-05-07T00:00:00Z,77.31480810,77.31480810,63.34985627,68.14173651,4568008383.69,77.30018438,77.30018438,63.23651969,68.12934310,3649125180.24,4148764,3649125180,43142181,390391891,481200366
2022-05-06T00:00:00Z,82.37054826,82.82095770,77.25074993,77.33855246,3017220198.81,82.35701105,82.85787806,77.24128560,77.32621660,2491279131.94,2840580,2491279131,27517244,319166269,176416972
2022-05-05T00:00:00Z,86.18204209,87.17449161,78.55517246,82.52621862,3343079701.63,86.18494386,87.31511800,78.53613423,82.49494875,2707395836.58,3347994,2707395836,41556398,318610844,272168627
2022-05-04T00:00:00Z,82.54021525,88.37974503,82.54021525,86.03203351,2796617794.30,82.53375344,88.37628124,82.49299459,86.04507080,2281638963.14,618911,2281638963,36289729,260884419,217185770
2022-05-03T00:00:00Z,84.27252065,85.45757909,81.22507858,82.44358226,1948760608.23,84.26967466,85.51108329,81.22195340,82.44751118,1615679714.66,297546,1615679714,31856224,187903209,113023912
2022-05-02T00:00:00Z,82.22890643,85.27464502,80.87371022,84.37849253,3049746268.37,82.21548508,85.29486633,80.83400917,84.36731122,2553798444.33,490710,2553798444,37968178,280862813,176626121
2022-05-01T00:00:00Z,78.17294743,82.67844533,77.44282747,82.25793484,2514504573.94,78.16517439,82.67637194,77.35943994,82.24820963,2063054520.99,248321,2063054520,35506024,261020134,154675572
2022-04-30T00:00:00Z,85.13841804,85.74528227,76.69197304,78.19379725,2349373885.51,85.13528179,85.84094640,76.67816347,78.18570411,1872665526.85,320513,1872665526,30420692,223659786,222307365
2022-04-29T00:00:00Z,89.16028699,89.17676172,83.84008886,85.10232680,2631512054.36,89.16247264,89.25354694,83.85564870,85.10193870,2175536502.20,341371,2175536502,33990480,260525735,161117964
2022-04-28T00:00:00Z,89.02964282,92.53022977,87.31567161,89.21645613,2953859499.61,89.03700244,92.53522640,87.31325631,89.22516957,2461841989.88,965124,2461841989,34214010,300080226,156758148
2022-04-27T00:00:00Z,88.42975814,90.90551906,87.86238806,89.14947805,2623439621.72,88.44583749,90.89280163,87.83309408,89.16796261,2125950456.59,,2125950456,30396509,213433188,253659467
2022-04-26T00:00:00Z,96.95983505,96.95983505,86.93411346,88.60437136,3843243620.68,96.96121165,96.96121165,86.90571808,88.58815094,3374187788.91,,3374187788,45404070,347388352,76263408
2022-04-25T00:00:00Z,90.59396091,97.83451902,88.27384464,97.16276912,4465090246.24,90.59404019,97.83120808,88.07924245,97.14010526,3896727234.03,,3896727234,58467972,435155844,74739195
2022-04-24T00:00:00Z,89.17274182,92.09646858,88.41889286,90.41569450,1928399570.34,89.30991721,92.27191010,88.53381732,90.55142812,1666224464.37,,1666224464,29826297,192705298,39643510
2022-04-23T00:00:00Z,93.56416318,93.90250792,88.87251394,89.32093014,1864851070.45,93.55917395,93.92228374,88.85230581,89.31562153,1607849973.64,,1607849973,28405776,179456425,49138895
2022-04-22T00:00:00Z,90.81452480,96.77852817,90.43037405,93.75025780,4013261110.89,90.80465850,96.80567382,90.44820580,93.71704465,3493228881.09,,3493228881,48173365,406640841,65218022
2022-04-21T00:00:00Z,94.78795346,98.73217647,90.01656160,90.81939920,3535317592.17,94.78120714,98.87130857,89.99524527,90.81024509,3038967677.02,,3038967677,49132856,378268125,68948933
2022-04-20T00:00:00Z,95.52514048,97.29226905,93.40667042,94.71840654,3018007071.40,95.51562579,97.32023782,93.40207513,94.72070275,2579806795.79,,2579806795,46441329,329835459,61923486
2022-04-19T00:00:00Z,91.14626357,96.07674547,88.92636964,95.54897566,3755284781.34,91.14128061,96.05914392,88.85319523,95.53591927,3248403249.48,,3248403249,46494723,394341383,66045423
2022-04-18T00:00:00Z,77.23967284,91.63217851,76.50178067,91.15527015,4865667604.88,77.22448380,91.65255042,76.32585660,91.15050277,4233984921.80,,4233984921,45893050,509460397,76329234
2022-04-17T00:00:00Z,81.03937091,82.20443807,77.04624497,77.28433937,1399148582.28,81.03309259,82.27042099,77.01085689,77.27595211,1183231043.30,,1183231043,16266837,162715250,36935451
2022-04-16T00:00:00Z,80.44463972,81.87964731,80.03577384,81.02339113,1156280463.24,80.43733848,81.87657786,80.02598020,81.01384686,983236376.38,,983236376,16384852,122876903,33782330
2022-04-15T00:00:00Z,81.59531992,82.82124416,79.22289835,80.39845965,1993979671.22,81.58453949,82.77548316,79.18327045,80.38661565,1731023817.76,,1731023817,24715992,195756861,42483000
2022-04-14T00:00:00Z,87.95087894,89.46595364,79.78737155,81.67896127,2710660062.68,87.94058084,89.57508778,79.75272385,81.66197450,2345239137.32,,2345239137,32871844,277061259,55487821
2022-04-13T00:00:00Z,84.65271388,88.27966239,83.29202978,87.87840097,2661559086.59,84.64672602,88.22987851,83.18391098,87.86644747,2282514091.74,,2282514091,31212578,296456786,51375630
2022-04-12T00:00:00Z,82.51955099,88.25173254,81.66847022,84.66597831,3282509322.14,82.49960482,88.28000635,81.60848124,84.66251503,2813237226.85,,2813237226,31409059,375744338,62118697
2022-04-11T00:00:00Z,91.86229438,91.86229438,80.64175982,82.50213100,4162248774.92,91.87444091,91.87444091,80.66902074,82.51363233,3552020869.74,,3552020869,35569004,492602535,82056364
2022-04-10T00:00:00Z,97.42102136,97.42102136,91.38808656,91.80504147,2125664093.71,97.50534627,97.50534627,91.44433199,91.86850431,1831478537.61,,1831478537,24553707,220217696,49414152
2022-04-09T00:00:00Z,94.63946784,97.66566722,92.50869950,97.50870886,2669545876.35,94.65146053,97.67705292,92.47269219,97.51949438,2314536331.86,,2314536331,32593909,257616830,64798804
2022-04-08T00:00:00Z,103.53736723,105.96520330,93.20138180,94.60493331,4209598221.82,103.51391791,106.09353741,93.19215960,94.59646679,3604931934.68,,3604931934,46163363,485786727,72716195
2022-04-07T00:00:00Z,108.13768575,109.86594335,100.70096456,103.67590089,3672151838.64,108.10807172,109.80968895,100.64365602,103.63903341,3114340147.62,,3114340147,46318683,437279043,74213963
2022-04-06T00:00:00Z,116.33122038,117.35901915,105.58854354,108.23878337,4720407490.57,116.30299494,117.55842232,105.59976537,108.21169010,3886050128.70,,3886050128,59404417,690378316,84574627
2022-04-05T00:00:00Z,116.58915325,119.11479639,113.69711910,116.42761629,3613648629.22,116.58846366,119.19876942,113.73357662,116.39779962,3083560697.85,,3083560697,51495908,408111883,70480139
2022-04-04T00:00:00Z,112.99027369,117.78139993,109.84304014,116.53933420,3349697442.16,112.98009671,117.77101468,109.75755359,116.53964615,2797751255.34,,2797751255,64075607,410262212,77608366
2022-04-03T00:00:00Z,115.31338703,118.21312872,111.74920198,112.99511303,3237909678.22,115.31480680,118.20491769,111.75443449,112.98928824,2869692349.10,,2869692349,28811138,271070145,68336045
2022-04-02T00:00:00Z,105.95619680,117.23367778,105.51950236,115.29020103,4033184783.26,105.94669825,117.24282346,105.55674811,115.29330641,3437171403.42,,3437171403,68872495,431441342,95699541
2022-04-01T00:00:00Z,103.10661912,108.04568401,99.60793916,105.95988355,2921336692.26,103.10205051,108.04481156,99.45514480,105.95466658,2502440886.59,,2502440886,47892865,309798213,61204727
2022-03-31T00:00:00Z,106.02375029,108.34263763,101.67509718,103.17078156,2755689902.00,105.99640648,108.41715806,101.66482312,103.15872802,2383006157.02,,2383006157,39290749,278292599,55100396
2022-03-30T00:00:00Z,109.05861854,111.37836919,103.61763507,105.95896984,4007518245.63,109.04355089,111.40575600,103.58790924,105.94996928,3583626464.98,,3583626464,45604495,317035349,61251935
2022-03-29T00:00:00Z,97.29424000,109.73492783,97.24090327,109.00116306,6312488675.34,97.30530329,109.76896831,97.30530329,109.01586789,5647477517.94,,5647477517,56553274,501353865,107104016
2022-03-28T00:00:00Z,94.18261815,101.39841053,93.07903738,97.28465552,3735059956.29,94.16711646,101.47223397,93.04478020,97.27746179,3317497517.25,,3317497517,40724655,296924079,79913703
2022-03-27T00:00:00Z,91.41047573,94.93231141,90.16148055,94.14231710,1354473579.48,91.42498681,94.88097924,90.07431101,94.16590826,1169516369.58,,1169516369,15718480,130295086,38943642
