timestamp,open,high,low,close,volume,transparent_open,transparent_high,transparent_low,transparent_close,transparent_volume,volume_transparency.A,volume_transparency.B,volume_transparency.C,volume_transparency.D
2022-03-26T00:00:00Z,90.44423492,92.04375753,89.06361581,91.43481057,1438186898.38,90.44051711,92.03117091,89.04313589,91.43050020,1278434468.62,1278434468,17418272,102892364,39441792
2022-03-25T00:00:00Z,93.67880284,94.89091322,88.75797440,90.43937078,2205395786.93,93.67777452,94.88123439,88.69871663,90.44290864,1940635465.64,1940635465,30934896,183333646,50491778
2022-03-24T00:00:00Z,94.93797156,96.30166736,91.89252560,93.71264966,2325054938.14,94.95249430,96.20826696,91.88082064,93.73395609,2031245303.09,2031245303,23274706,220727129,49807799
2022-03-23T00:00:00Z,93.11346425,96.84820245,92.70845884,94.88998155,2004680987.61,93.12259996,96.83124236,92.69727926,94.90649386,1748414836.60,1748414836,23910778,182616577,49738794
2022-03-22T00:00:00Z,95.67931626,97.16991069,91.87158920,92.94215313,2430322110.11,95.84566678,97.20867126,92.04752355,93.10360326,2092364005.45,2092364005,26574244,249998447,61385412
2022-03-21T00:00:00Z,90.66274190,97.82626389,90.25884283,95.80913185,3587268331.98,90.65665420,97.81661256,90.29301615,95.81601654,3172543926.49,3172543926,32360968,310016715,72346722
2022-03-20T00:00:00Z,92.15793930,94.21034651,89.68886196,90.64525809,2308859500.33,92.19616029,94.30282733,89.74911625,90.68107557,2070387836.04,2070387836,20964639,163343913,54163111
2022-03-19T00:00:00Z,88.63277062,93.65493425,87.79107641,92.21679502,2795974710.21,88.62813168,93.64735311,87.73980001,92.20966458,2502266095.31,2502266095,23778155,204575408,65355050
2022-03-18T00:00:00Z,86.90385363,88.99849357,83.30818389,88.65867158,3157383981.69,86.90239006,88.98726371,83.17572369,88.66275460,2818391961.76,2818391961,28980492,237592661,72418865
2022-03-17T00:00:00Z,89.22652600,90.32854599,86.39473053,86.77717188,2338714326.68,89.22804193,90.35448276,86.38864929,86.77730787,2081208499.55,2081208499,23334867,179842273,54328685
