timestamp,open,high,low,close,volume,transparent_open,transparent_high,transparent_low,transparent_close,transparent_volume,volume_transparency.A,volume_transparency.B,volume_transparency.C,volume_transparency.D
2020-12-10T00:00:00Z,0.49234113,0.50063858,0.47325244,0.47537754,9717864.97,0.49252984,0.50043237,0.47233664,0.47580300,986600.25,986600,39241,5474270,3217751
2020-12-09T00:00:00Z,0.47239442,0.52205536,0.47073939,0.49268762,17824469.84,0.47251268,0.52619323,0.47251268,0.49278413,2034586.15,2034586,64408,10970962,4754512
2020-12-08T00:00:00Z,0.50781893,0.52123896,0.46634317,0.47260326,18814731.69,0.50751966,0.51314052,0.46659134,0.47245580,2079243.51,2079243,78151,10911951,5745384
2020-12-07T00:00:00Z,0.50190555,0.51560920,0.49247182,0.50816718,11560672.67,0.50182190,0.51601551,0.49356336,0.50833956,1467696.69,1467696,54321,6519133,3519520
2020-12-06T00:00:00Z,0.50975327,0.51350974,0.49002762,0.50216265,9368645.29,0.51038215,0.51624338,0.49530674,0.50189790,902353.54,902353,19709,5824170,2622411
2020-12-05T00:00:00Z,0.45039347,0.51136486,0.45039347,0.51031344,22049378.24,0.45010678,0.51237357,0.45010678,0.51064840,2634121.69,2634121,127117,13739275,5548863
2020-12-04T00:00:00Z,0.50346827,0.50346827,0.44556407,0.45058021,31039044.29,0.50378295,0.50378295,0.44369383,0.45041646,4675874.09,4675874,225754,17556257,8581157
2020-12-03T00:00:00Z,0.40944924,0.50298303,0.40944924,0.50275375,43534834.03,0.40974270,0.50328407,0.40974270,0.50328407,5936752.56,5936752,242236,24634900,12720944
2020-12-02T00:00:00Z,0.38922489,0.41139728,0.38563298,0.40917997,8757654.55,0.38894502,0.41340681,0.38894502,0.40975345,975808.23,975808,68391,5886623,1826831
2020-12-01T00:00:00Z,0.39977377,0.42232533,0.37931221,0.38846654,14551799.94,0.40055869,0.41686971,0.37784681,0.38835297,1852367.99,1852367,101135,8874363,3723932
2020-11-30T00:00:00Z,0.38059150,0.44126754,0.38059150,0.40007323,16387940.37,0.38045132,0.45276092,0.38045132,0.40072396,2745185.55,2745185,113018,8510003,5019732
2020-11-29T00:00:00Z,0.38511169,0.39249357,0.37394377,0.38074095,3901837.72,0.38535741,0.39780253,0.37359954,0.38142457,390649.42,390649,7801,2022625,1480761
2020-11-28T00:00:00Z,0.38441945,0.39751291,0.38200569,0.38559753,3393660.71,0.38460272,0.40090236,0.38457521,0.38564003,380105.16,380105,16099,1794834,1202621
2020-11-27T00:00:00Z,0.34954968,0.40545133,0.34795111,0.38411562,11584465.81,0.34917190,0.40427252,0.34749942,0.38437620,1461388.65,1461388,85393,6927696,3109986
2020-11-26T00:00:00Z,0.40664268,0.40664268,0.34554060,0.34960807,15275231.07,0.40664968,0.40664968,0.34864868,0.34933567,2471028.32,2471028,179391,8881602,3743208
2020-11-25T00:00:00Z,0.41241244,0.42802009,0.38802737,0.40653977,15977597.11,0.41212222,0.42497554,0.38564329,0.40680779,2104688.21,2104688,74111,8626903,5171894
2020-11-24T00:00:00Z,0.37900144,0.42563156,0.37900144,0.41181973,22671141.98,0.37898150,0.42675586,0.37898150,0.41182228,3561286.44,3561286,140176,12052164,6917513
2020-11-23T00:00:00Z,0.34879697,0.40183862,0.34378553,0.37945670,18051600.55,0.34874335,0.40247517,0.34505759,0.37983939,2563006.59,2563006,87570,10875359,4525663
2020-11-22T00:00:00Z,0.34678444,0.37916353,0.33447512,0.34857098,11806038.10,0.34766536,0.38078016,0.33468087,0.34924824,1174603.89,1174603,51198,7253638,3326596
2020-11-21T00:00:00Z,0.34370840,0.35232235,0.33734017,0.34713865,5031322.73,0.34421320,0.35353291,0.33856064,0.34810546,545266.55,545266,15615,3000572,1469868
2020-11-20T00:00:00Z,0.32380439,0.35823627,0.32380439,0.34355950,7419863.71,0.32410190,0.36236068,0.32410190,0.34424264,785823.12,785823,50184,4481522,2102333
2020-11-19T00:00:00Z,0.31612674,0.32999880,0.31420464,0.32397903,6134321.20,0.31597239,0.32955323,0.31493811,0.32402800,475749.89,475749,20964,3609185,2028422
2020-11-18T00:00:00Z,0.31213102,0.32129233,0.30344464,0.31615179,7226824.08,0.31205289,0.31985324,0.30188595,0.31629536,611467.07,611467,39634,3921067,2654654
2020-11-17T00:00:00Z,0.31315449,0.33946037,0.30831896,0.31219080,5918860.00,0.31373233,0.34789869,0.30830047,0.31236636,503219.50,503219,11719,2664000,2739919
2020-11-16T00:00:00Z,0.30824089,0.32266255,0.29754286,0.31271802,7186753.89,0.30851770,0.32613026,0.30238128,0.31291780,989395.74,989395,33663,4172350,1991344
2020-11-15T00:00:00Z,0.30582256,0.31239787,0.29502687,0.30845930,4650493.18,0.30617789,0.31226916,0.29517822,0.30891486,512528.51,512528,18088,2727540,1392335
2020-11-14T00:00:00Z,0.31983788,0.31983788,0.30388358,0.30574512,3107884.99,0.32026879,0.32026879,0.30373131,0.30598355,258786.86,258786,3118,1829261,1016717
2020-11-13T00:00:00Z,0.31689965,0.32918386,0.31456764,0.31910996,3322881.69,0.31747142,0.33067771,0.31549103,0.31990006,395537.24,395537,4966,1752502,1169875
